Brand,Model,Transmission,Fuel type,Year of Manufacture,Median_Price
Toyota,Land Cruiser Prado,Automatic,Petrol,2007,18750000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2008,19500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2009,27568809.4
Toyota,Land Cruiser Prado,Automatic,Petrol,2010,29926891.82
Toyota,Land Cruiser Prado,Automatic,Petrol,2011,31000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2012,32000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2013,36000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2014,39359221.5
Toyota,Land Cruiser Prado,Automatic,Petrol,2015,41717303.93
Toyota,Land Cruiser Prado,Automatic,Petrol,2016,42500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2017,46433468.77
Toyota,Land Cruiser Prado,Automatic,Petrol,2018,44750000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2019,51149633.61
Toyota,Land Cruiser Prado,Automatic,Petrol,2020,53507716.03
Toyota,Land Cruiser Prado,Automatic,Petrol,2021,55865798.45
Toyota,Land Cruiser Prado,Automatic,Petrol,2022,58223880.87
Toyota,Land Cruiser Prado,Automatic,Petrol,2023,57250000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2024,62940045.71
Toyota,Land Cruiser Prado,Automatic,Petrol,2025,65298128.13
Toyota,Land Cruiser Prado,Manual,Diesel,2000,8886574.88
Toyota,Land Cruiser Prado,Manual,Diesel,2001,10983841.81
Toyota,Land Cruiser Prado,Manual,Diesel,2002,13081108.74
Toyota,Land Cruiser Prado,Manual,Diesel,2003,15178375.67
Toyota,Land Cruiser Prado,Manual,Diesel,2004,17275642.6
Toyota,Land Cruiser Prado,Manual,Diesel,2005,19372909.54
Toyota,Land Cruiser Prado,Manual,Diesel,2006,21470176.47
Toyota,Land Cruiser Prado,Manual,Diesel,2007,19850000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2008,25664710.33
Toyota,Land Cruiser Prado,Manual,Diesel,2009,20000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2010,29859244.19
Toyota,Land Cruiser Prado,Manual,Diesel,2011,31956511.12
Toyota,Land Cruiser Prado,Manual,Diesel,2012,34053778.05
Toyota,Land Cruiser Prado,Manual,Diesel,2013,36151044.98
Toyota,Land Cruiser Prado,Manual,Diesel,2014,38248311.91
Toyota,Land Cruiser Prado,Manual,Diesel,2015,40345578.84
Toyota,Land Cruiser Prado,Manual,Diesel,2016,42442845.77
Toyota,Land Cruiser Prado,Manual,Diesel,2017,44540112.71
Toyota,Land Cruiser Prado,Manual,Diesel,2018,46637379.64
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2012,36500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2013,42928338.76
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2014,46382736.16
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2015,49837133.55
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2016,53291530.94
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2017,56745928.34
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2018,60200325.73
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2019,63654723.13
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2020,67109120.52
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2021,70563517.92
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2022,74017915.31
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2023,73500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2024,80926710.1
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2025,84381107.49
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2010,33251492.54
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2011,35441044.78
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2012,37630597.01
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2013,39820149.25
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2014,42009701.49
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2015,44000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2016,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2017,48578358.21
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2018,50767910.45
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2019,52957462.69
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2020,55000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2021,57250000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2022,59526119.4
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2023,55000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2024,63905223.88
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2025,62000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2003,20968944.32
Toyota,Land Cruiser Sahara,Automatic,Diesel,2004,26170841.07
Toyota,Land Cruiser Sahara,Automatic,Diesel,2005,31372737.82
Toyota,Land Cruiser Sahara,Automatic,Diesel,2006,36574634.57
Toyota,Land Cruiser Sahara,Automatic,Diesel,2007,41776531.32
Toyota,Land Cruiser Sahara,Automatic,Diesel,2008,46978428.07
Toyota,Land Cruiser Sahara,Automatic,Diesel,2009,52180324.83
Toyota,Land Cruiser Sahara,Automatic,Diesel,2010,55000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2011,62550000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2012,62000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2013,57750000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2014,64250000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2015,83391705.34
Toyota,Land Cruiser Sahara,Automatic,Diesel,2016,79500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2017,93795498.84
Toyota,Land Cruiser Sahara,Automatic,Diesel,2018,98997395.59
Toyota,Land Cruiser Sahara,Automatic,Diesel,2019,104199292.34
Toyota,Land Cruiser Sahara,Automatic,Diesel,2020,109401189.1
Toyota,Land Cruiser Sahara,Automatic,Diesel,2021,114603085.85
Toyota,Land Cruiser Sahara,Automatic,Diesel,2022,119804982.6
Toyota,Land Cruiser Sahara,Automatic,Diesel,2023,104900000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2024,115000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2003,21700000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2004,21000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2005,29885993.98
Toyota,Land Cruiser Sahara,Automatic,Petrol,2006,33670180.72
Toyota,Land Cruiser Sahara,Automatic,Petrol,2007,37454367.47
Toyota,Land Cruiser Sahara,Automatic,Petrol,2008,41238554.22
Toyota,Land Cruiser Sahara,Automatic,Petrol,2009,45022740.96
Toyota,Land Cruiser Sahara,Automatic,Petrol,2010,48806927.71
Toyota,Land Cruiser Sahara,Automatic,Petrol,2011,52591114.46
Toyota,Land Cruiser Sahara,Automatic,Petrol,2012,46000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2013,60159487.95
Toyota,Land Cruiser Sahara,Automatic,Petrol,2014,63943674.7
Toyota,Land Cruiser Sahara,Automatic,Petrol,2015,62500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2016,71512048.19
Toyota,Land Cruiser Sahara,Automatic,Petrol,2017,70500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2018,79080421.69
Toyota,Land Cruiser Sahara,Automatic,Petrol,2019,82864608.43
Toyota,Land Cruiser Sahara,Automatic,Petrol,2020,86648795.18
Toyota,Land Cruiser Sahara,Automatic,Petrol,2021,90432981.93
Toyota,Land Cruiser Sahara,Automatic,Petrol,2022,94217168.67
Toyota,Land Cruiser Sahara,Automatic,Petrol,2023,98001355.42
Toyota,Land Cruiser Sahara,Automatic,Petrol,2024,99500000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2000,5995323.74
Toyota,Land Cruiser Sahara,Manual,Diesel,2001,9401438.85
Toyota,Land Cruiser Sahara,Manual,Diesel,2002,12807553.96
Toyota,Land Cruiser Sahara,Manual,Diesel,2003,16213669.06
Toyota,Land Cruiser Sahara,Manual,Diesel,2004,19619784.17
Toyota,Land Cruiser Sahara,Manual,Diesel,2005,23025899.28
Toyota,Land Cruiser Sahara,Manual,Diesel,2006,26432014.39
Toyota,Land Cruiser Sahara,Manual,Diesel,2007,29838129.5
Toyota,Land Cruiser Sahara,Manual,Diesel,2008,33244244.6
Toyota,Land Cruiser Sahara,Manual,Diesel,2009,36650359.71
Toyota,Land Cruiser Sahara,Manual,Diesel,2010,40056474.82
Toyota,Land Cruiser Sahara,Manual,Diesel,2011,43462589.93
Toyota,Land Cruiser Sahara,Manual,Diesel,2012,46868705.04
Toyota,Land Cruiser Sahara,Manual,Diesel,2013,50274820.14
Toyota,Land Cruiser Sahara,Manual,Diesel,2014,41200000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2015,57087050.36
Toyota,Land Cruiser Sahara,Manual,Diesel,2016,60493165.47
Toyota,Land Cruiser Sahara,Manual,Diesel,2017,63899280.58
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2011,51346153.85
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2012,55948996.66
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2013,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2014,65000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2015,69757525.08
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2016,74360367.89
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2017,78963210.7
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2018,83566053.51
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2019,88168896.32
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2020,92771739.13
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2021,97374581.94
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2022,101977424.75
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2023,106580267.56
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2024,110000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2003,22000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2004,29921377.39
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2005,33837579.62
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2006,37753781.85
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2007,41669984.08
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2008,43500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2009,49502388.54
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2010,44500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2011,57334792.99
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2012,61250995.22
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2013,65167197.45
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2014,69083399.68
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2015,72999601.91
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2016,76915804.14
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2017,80832006.37
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2018,84748208.6
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2019,88664410.83
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2020,92580613.06
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2021,96496815.29
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2022,100413017.52
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2023,98500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2024,99500000.0
Toyota,Other Model,Automatic,Petrol,2001,-6832474.23
Toyota,Other Model,Automatic,Petrol,2002,-1788659.79
Toyota,Other Model,Automatic,Petrol,2003,3255154.64
Toyota,Other Model,Automatic,Petrol,2004,8298969.07
Toyota,Other Model,Automatic,Petrol,2005,13342783.51
Toyota,Other Model,Automatic,Petrol,2006,18386597.94
Toyota,Other Model,Automatic,Petrol,2007,23430412.37
Toyota,Other Model,Automatic,Petrol,2008,28474226.8
Toyota,Other Model,Automatic,Petrol,2009,33518041.24
Toyota,Other Model,Automatic,Petrol,2010,38561855.67
Toyota,Other Model,Automatic,Petrol,2011,43605670.1
Toyota,Other Model,Automatic,Petrol,2012,48649484.54
Toyota,Other Model,Automatic,Petrol,2013,53693298.97
Toyota,Other Model,Automatic,Petrol,2014,58737113.4
Toyota,Other Model,Automatic,Petrol,2015,63780927.84
Toyota,Other Model,Automatic,Petrol,2016,68824742.27
Toyota,Other Model,Automatic,Petrol,2017,73868556.7
Toyota,Other Model,Automatic,Petrol,2018,78912371.13
Toyota,Other Model,Automatic,Petrol,2019,83956185.57
Toyota,Other Model,Automatic,Petrol,2020,89000000.0
Toyota,Other Model,Automatic,Petrol,2021,94043814.43
Toyota,Other Model,Automatic,Petrol,2022,99087628.87
Toyota,Other Model,Automatic,Petrol,2023,104131443.3
Toyota,Other Model,Automatic,Petrol,2024,108000000.0
Toyota,Other Model,Automatic,Petrol,2025,114219072.16
Toyota,Passo,Automatic,Petrol,2007,4366511.63
Toyota,Passo,Automatic,Petrol,2008,4717616.28
Toyota,Passo,Automatic,Petrol,2009,4850000.0
Toyota,Passo,Automatic,Petrol,2010,5419825.58
Toyota,Passo,Automatic,Petrol,2011,5770930.23
Toyota,Passo,Automatic,Petrol,2012,6122034.88
Toyota,Passo,Automatic,Petrol,2013,6473139.53
Toyota,Passo,Automatic,Petrol,2014,6824244.19
Toyota,Passo,Automatic,Petrol,2015,7175348.84
Toyota,Passo,Automatic,Petrol,2016,7490000.0
Toyota,Passo,Automatic,Petrol,2017,7490000.0
Toyota,Passo,Automatic,Petrol,2018,8228662.79
Toyota,Passo,Automatic,Petrol,2019,8579767.44
Toyota,Passo,Automatic,Petrol,2020,8930872.09
Toyota,Passo,Automatic,Petrol,2021,9281976.74
Toyota,Passo,Automatic,Petrol,2022,9633081.4
Toyota,Passo,Automatic,Petrol,2023,8937500.0
Toyota,Pixis,Automatic,Petrol,2014,5500000.0
Toyota,Pixis,Automatic,Petrol,2015,5951119.4
Toyota,Pixis,Automatic,Petrol,2016,6060074.63
Toyota,Pixis,Automatic,Petrol,2017,6169029.85
Toyota,Pixis,Automatic,Petrol,2018,6277985.07
Toyota,Pixis,Automatic,Petrol,2019,6386940.3
Toyota,Pixis,Automatic,Petrol,2020,6495895.52
Toyota,Pixis,Automatic,Petrol,2021,6604850.75
Toyota,Pixis,Automatic,Petrol,2022,6713805.97
Toyota,Pixis,Automatic,Petrol,2023,6725000.0
Toyota,Premio,Automatic,Petrol,2007,8416149.96
Toyota,Premio,Automatic,Petrol,2008,9202021.32
Toyota,Premio,Automatic,Petrol,2009,9987892.67
Toyota,Premio,Automatic,Petrol,2010,9875000.0
Toyota,Premio,Automatic,Petrol,2011,10390000.0
Toyota,Premio,Automatic,Petrol,2012,12345506.73
Toyota,Premio,Automatic,Petrol,2013,13131378.09
Toyota,Premio,Automatic,Petrol,2014,13600000.0
Toyota,Premio,Automatic,Petrol,2015,12500000.0
Toyota,Premio,Automatic,Petrol,2016,15350000.0
Toyota,Premio,Automatic,Petrol,2017,16250000.0
Toyota,Premio,Automatic,Petrol,2018,17060734.85
Toyota,Premio,Automatic,Petrol,2019,17846606.21
Toyota,Premio,Automatic,Petrol,2020,18632477.56
Toyota,Prius,Automatic,Hybrid,2010,6262218.05
Toyota,Prius,Automatic,Hybrid,2011,7830263.16
Toyota,Prius,Automatic,Hybrid,2012,9398308.27
Toyota,Prius,Automatic,Hybrid,2013,10966353.38
Toyota,Prius,Automatic,Hybrid,2014,11375000.0
Toyota,Prius,Automatic,Hybrid,2015,13125000.0
Toyota,Prius,Automatic,Hybrid,2016,15250000.0
Toyota,Prius,Automatic,Hybrid,2017,17238533.83
Toyota,Prius,Automatic,Hybrid,2018,18806578.95
Toyota,Prius,Automatic,Hybrid,2019,20374624.06
Toyota,Prius,Automatic,Hybrid,2020,21942669.17
Toyota,Prius,Automatic,Hybrid,2021,23510714.29
Toyota,Prius,Automatic,Hybrid,2022,25078759.4
Toyota,Prius,Automatic,Hybrid,2023,26646804.51
Toyota,Prius,Automatic,Hybrid,2024,28214849.62
Toyota,Prius,Automatic,Hybrid,2025,29782894.74
Toyota,Prius,Automatic,Petrol,2009,2727000.0
Toyota,Prius,Automatic,Petrol,2010,4435500.0
Toyota,Prius,Automatic,Petrol,2011,6144000.0
Toyota,Prius,Automatic,Petrol,2012,7852500.0
Toyota,Prius,Automatic,Petrol,2013,9561000.0
Toyota,Prius,Automatic,Petrol,2014,11000000.0
Toyota,Prius,Automatic,Petrol,2015,12650000.0
Toyota,Prius,Automatic,Petrol,2016,14686500.0
Toyota,Vitz,Automatic,Petrol,2000,3544070.23
Toyota,Vitz,Automatic,Petrol,2001,3817911.95
Toyota,Vitz,Automatic,Petrol,2002,4091753.67
Toyota,Vitz,Automatic,Petrol,2003,4365595.39
Toyota,Vitz,Automatic,Petrol,2004,4639437.11
Toyota,Vitz,Automatic,Petrol,2005,4913278.83
Toyota,Vitz,Automatic,Petrol,2006,5187120.55
Toyota,Vitz,Automatic,Petrol,2007,5450000.0
Toyota,Vitz,Automatic,Petrol,2008,5575000.0
Toyota,Vitz,Automatic,Petrol,2009,6008645.7
Toyota,Vitz,Automatic,Petrol,2010,5500000.0
Toyota,Vitz,Automatic,Petrol,2011,6556329.14
Toyota,Vitz,Automatic,Petrol,2012,6830170.86
Toyota,Vitz,Automatic,Petrol,2013,6895000.0
Toyota,Vitz,Automatic,Petrol,2014,7377854.3
Toyota,Vitz,Automatic,Petrol,2015,7600000.0
Toyota,Vitz,Automatic,Petrol,2016,7837500.0
Toyota,Vitz,Automatic,Petrol,2017,8199379.45
Toyota,Vitz,Automatic,Petrol,2018,8473221.17
Toyota,Voxy,Automatic,Hybrid,2014,15829120.88
Toyota,Voxy,Automatic,Hybrid,2015,17370604.4
Toyota,Voxy,Automatic,Hybrid,2016,18912087.91
Toyota,Voxy,Automatic,Hybrid,2017,20453571.43
Toyota,Voxy,Automatic,Hybrid,2018,21995054.95
Toyota,Voxy,Automatic,Hybrid,2019,23536538.46
Toyota,Voxy,Automatic,Hybrid,2020,25078021.98
Toyota,Voxy,Automatic,Hybrid,2021,26619505.49
Toyota,Voxy,Automatic,Hybrid,2022,28160989.01
Toyota,Voxy,Automatic,Hybrid,2023,29702472.53
Toyota,Voxy,Automatic,Hybrid,2024,29950000.0
Toyota,Voxy,Automatic,Hybrid,2025,32785439.56
Toyota,Yaris,Automatic,Petrol,2007,6489892.89
Toyota,Yaris,Automatic,Petrol,2008,6893956.91
Toyota,Yaris,Automatic,Petrol,2009,7298020.93
Toyota,Yaris,Automatic,Petrol,2010,7702084.96
Toyota,Yaris,Automatic,Petrol,2011,7985000.0
Toyota,Yaris,Automatic,Petrol,2012,8510213.0
Toyota,Yaris,Automatic,Petrol,2013,8914277.02
Toyota,Yaris,Automatic,Petrol,2014,9318341.04
Toyota,Yaris,Automatic,Petrol,2015,9722405.06
Toyota,Yaris,Automatic,Petrol,2016,10126469.08
Toyota,Yaris,Automatic,Petrol,2017,10530533.11
Toyota,Yaris,Automatic,Petrol,2018,10934597.13
Toyota,Yaris,Automatic,Petrol,2019,11338661.15
Toyota,Yaris,Automatic,Petrol,2020,10750000.0
Toyota,Yaris,Automatic,Petrol,2021,12146789.19
Toyota,Yaris,Automatic,Petrol,2022,10582500.0
Toyota,Yaris,Automatic,Petrol,2023,10800000.0
Toyota,Yaris,Automatic,Petrol,2024,11370000.0
Toyota,Yaris,Automatic,Petrol,2025,13763045.28
