Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count,adjusted_median_price
Toyota,Land Cruiser Prado,Automatic,Petrol,2009,27850000.0,1.0,27850000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2010,30200000.0,8.0,30200000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2011,31000000.0,1.0,31000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2012,32000000.0,1.0,32000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2013,36000000.0,2.0,36000000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2014,39500000.0,3.0,39500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2015,42500000.0,14.0,42500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2016,42500000.0,3.0,42500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2017,46850000.0,12.0,46550000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2018,44750000.0,2.0,46550000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2019,48330000.0,0.0,52169736.84210526
Toyota,Land Cruiser Prado,Automatic,Petrol,2020,67500000.0,1.0,57789473.684210524
Toyota,Land Cruiser Prado,Automatic,Petrol,2021,72900000.0,0.0,57789473.684210524
Toyota,Land Cruiser Prado,Automatic,Petrol,2022,78732000.0,0.0,57789473.684210524
Toyota,Land Cruiser Prado,Automatic,Petrol,2023,57250000.0,18.0,57789473.684210524
Toyota,Land Cruiser Prado,Automatic,Petrol,2024,67500000.0,28.0,67500000.0
Toyota,Land Cruiser Prado,Automatic,Petrol,2025,67750000.0,8.0,67750000.0
Toyota,Land Cruiser Prado,Manual,Diesel,1995,17500000.0,1.0,13750000.0
Toyota,Land Cruiser Prado,Manual,Diesel,1996,18375000.0,0.0,13750000.0
Toyota,Land Cruiser Prado,Manual,Diesel,1997,10000000.0,1.0,13750000.0
Toyota,Land Cruiser Prado,Manual,Diesel,1998,10500000.0,0.0,13833333.0
Toyota,Land Cruiser Prado,Manual,Diesel,1999,11025000.0,0.0,13916666.0
Toyota,Land Cruiser Prado,Manual,Diesel,2000,13999999.0,1.0,13999999.0
Toyota,Land Cruiser Prado,Manual,Diesel,2001,14699998.950000001,0.0,14835713.42857143
Toyota,Land Cruiser Prado,Manual,Diesel,2002,15434998.897500003,0.0,15671427.857142856
Toyota,Land Cruiser Prado,Manual,Diesel,2003,16206748.842375003,0.0,16507142.285714285
Toyota,Land Cruiser Prado,Manual,Diesel,2004,17017086.28449375,0.0,17342856.714285713
Toyota,Land Cruiser Prado,Manual,Diesel,2005,18038111.46156338,0.0,18178571.14285714
Toyota,Land Cruiser Prado,Manual,Diesel,2006,19120398.149257183,0.0,19014285.57142857
Toyota,Land Cruiser Prado,Manual,Diesel,2007,19850000.0,1.0,19850000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2008,21041000.0,0.0,19925000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2009,20000000.0,1.0,20000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2010,21400000.0,0.0,24500000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2011,22898000.0,0.0,29000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2012,24500860.0,0.0,33500000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2013,38000000.0,1.0,38000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2014,40660000.0,0.0,40750000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2015,43500000.0,2.0,43500000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2016,46980000.0,0.0,45000000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2017,50738400.0,0.0,46500000.0
Toyota,Land Cruiser Prado,Manual,Diesel,2018,48000000.0,1.0,48000000.0
Toyota,Land Cruiser Prado,Manual,Petrol,2003,14900000.0,1.0,14900000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2012,36500000.0,1.0,36500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2013,39055000.0,0.0,41700000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2014,41788850.0,0.0,46900000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2015,45131958.0,0.0,52100000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2016,48742514.64,0.0,57300000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2017,62500000.0,1.0,62500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2018,67500000.0,0.0,64333333.333333336
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2019,72900000.0,0.0,66166666.666666664
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2020,78732000.0,0.0,68000000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2021,85030560.0,0.0,69833333.33333333
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2022,91833004.80000001,0.0,71666666.66666667
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2023,73500000.0,1.0,73500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2024,81500000.0,1.0,81500000.0
Toyota,Land Cruiser Prado,Tiptronic,Diesel,2025,85000000.0,1.0,85000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2010,48000000.0,1.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2011,51360000.0,0.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2012,54955200.0,0.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2013,58802064.0,0.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2014,62918208.480000004,0.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2015,44000000.0,1.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2016,46000000.0,1.0,46000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2017,49400000.0,2.0,49400000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2018,53352000.0,0.0,51266666.666666664
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2019,57620160.00000001,0.0,53133333.333333336
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2020,55000000.0,1.0,55000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2021,57250000.0,1.0,55375000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2022,61830000.00000001,0.0,55375000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2023,55000000.0,5.0,55375000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2024,70000000.0,7.0,69000000.0
Toyota,Land Cruiser Prado,Tiptronic,Petrol,2025,62000000.0,1.0,69000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,1995,18500000.0,1.0,18500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,1996,19425000.0,0.0,20500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,1997,20396250.0,0.0,22500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,1998,21416062.5,0.0,24500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,1999,26500000.0,1.0,26500000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2000,27825000.0,0.0,27675000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2001,29216250.0,0.0,28850000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2002,30677062.5,0.0,30025000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2003,31200000.0,1.0,31200000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2004,32760000.0,0.0,34600000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2005,34725600.0,0.0,38000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2006,36809136.0,0.0,41400000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2007,39017684.160000004,0.0,44800000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2008,41358745.20960001,0.0,48200000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2009,43840269.92217601,0.0,51600000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2010,55000000.0,1.0,55000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2011,62550000.0,3.0,60081250.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2012,62000000.0,1.0,60081250.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2013,57750000.0,4.0,60081250.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2014,64250000.0,2.0,64250000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2015,92045000.0,2.0,82287777.77777778
Toyota,Land Cruiser Sahara,Automatic,Diesel,2016,79500000.0,7.0,82287777.77777778
Toyota,Land Cruiser Sahara,Automatic,Diesel,2017,105000000.0,1.0,105000000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2018,113400000.00000001,0.0,106644444.44444445
Toyota,Land Cruiser Sahara,Automatic,Diesel,2019,122472000.00000003,0.0,108288888.88888888
Toyota,Land Cruiser Sahara,Automatic,Diesel,2020,120000000.0,1.0,109933333.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2021,129600000.00000001,0.0,109933333.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2022,139968000.00000003,0.0,109933333.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2023,104900000.0,2.0,109933333.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2024,115000000.0,7.0,115000000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2003,21700000.0,1.0,21350000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2004,21000000.0,1.0,21350000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2005,22260000.0,0.0,27416666.666666668
Toyota,Land Cruiser Sahara,Automatic,Petrol,2006,23595600.0,0.0,33483333.333333336
Toyota,Land Cruiser Sahara,Automatic,Petrol,2007,39550000.0,1.0,39550000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2008,42500000.0,3.0,42500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2009,45050000.0,0.0,47500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2010,59000000.0,1.0,52500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2011,63130000.0,0.0,52500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2012,46000000.0,1.0,52500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2013,49220000.0,0.0,55833333.333333336
Toyota,Land Cruiser Sahara,Automatic,Petrol,2014,52665400.0,0.0,59166666.666666664
Toyota,Land Cruiser Sahara,Automatic,Petrol,2015,62500000.0,3.0,62500000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2016,85000000.0,1.0,75333333.33333333
Toyota,Land Cruiser Sahara,Automatic,Petrol,2017,70500000.0,2.0,75333333.33333333
Toyota,Land Cruiser Sahara,Automatic,Petrol,2018,76140000.0,0.0,79236111.1111111
Toyota,Land Cruiser Sahara,Automatic,Petrol,2019,82231200.0,0.0,83138888.88888888
Toyota,Land Cruiser Sahara,Automatic,Petrol,2020,88809696.0,0.0,87041666.66666666
Toyota,Land Cruiser Sahara,Automatic,Petrol,2021,95914471.68,0.0,90944444.44444445
Toyota,Land Cruiser Sahara,Automatic,Petrol,2022,103587629.41440001,0.0,94847222.22222222
Toyota,Land Cruiser Sahara,Automatic,Petrol,2023,98750000.0,10.0,98750000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2024,99500000.0,16.0,99500000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,1999,25000000.0,1.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2000,22500000.0,1.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2001,23625000.0,0.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2002,24806250.0,0.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2003,26046562.5,0.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2004,22500000.0,1.0,23333333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2005,23850000.0,0.0,25120000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2006,25281000.0,0.0,26906666.666666664
Toyota,Land Cruiser Sahara,Manual,Diesel,2007,26797860.0,0.0,28693333.333333332
Toyota,Land Cruiser Sahara,Manual,Diesel,2008,28405731.6,0.0,30480000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2009,30110075.496000003,0.0,32266666.666666664
Toyota,Land Cruiser Sahara,Manual,Diesel,2010,32217780.780720007,0.0,34053333.33333333
Toyota,Land Cruiser Sahara,Manual,Diesel,2011,34473025.43537041,0.0,35840000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2012,36886137.21584634,0.0,37626666.666666664
Toyota,Land Cruiser Sahara,Manual,Diesel,2013,39468166.82095558,0.0,39413333.33333333
Toyota,Land Cruiser Sahara,Manual,Diesel,2014,41200000.0,1.0,41200000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2015,44496000.0,0.0,51966666.666666664
Toyota,Land Cruiser Sahara,Manual,Diesel,2016,48055680.0,0.0,62733333.33333333
Toyota,Land Cruiser Sahara,Manual,Diesel,2017,73500000.0,1.0,73500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2011,57500000.0,1.0,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2012,61525000.0,0.0,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2013,57500000.0,1.0,57500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2014,65000000.0,1.0,65000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2015,70200000.0,0.0,71875000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2016,78750000.0,2.0,78750000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2017,85050000.0,0.0,82656250.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2018,91854000.0,0.0,86562500.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2019,99202320.0,0.0,90468750.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2020,107138505.60000001,0.0,94375000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2021,115709586.04800002,0.0,98281250.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2022,124966352.93184003,0.0,102187500.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2023,134963661.16638723,0.0,106093750.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2024,110000000.0,3.0,110000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2003,22000000.0,1.0,22000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2004,23100000.0,0.0,26300000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2005,24486000.0,0.0,30600000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2006,25955160.0,0.0,34900000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2007,27512469.6,0.0,39200000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2008,43500000.0,1.0,43500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2009,46110000.0,0.0,44000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2010,44500000.0,1.0,44500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2011,47615000.0,0.0,52500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2012,50948050.0,0.0,60500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2013,54514413.5,0.0,68500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2014,58330422.445,0.0,76500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2015,84500000.0,1.0,84500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2016,95000000.0,1.0,95000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2017,102600000.0,0.0,95500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2018,110808000.0,0.0,96000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2019,119672640.00000001,0.0,96500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2020,129246451.20000002,0.0,97000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2021,139586167.29600003,0.0,97500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2022,150753060.67968005,0.0,98000000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2023,98500000.0,3.0,98500000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2024,99500000.0,9.0,99500000.0
Toyota,Other Model,Automatic,Diesel,1996,2700000.0,1.0,2700000.0
Toyota,Other Model,Automatic,Diesel,1997,2781000.0,0.0,2781000.0
Toyota,Other Model,Automatic,Diesel,1998,2864430.0,0.0,2864430.0
Toyota,Other Model,Automatic,Diesel,1999,2950362.9,0.0,2950362.9
Toyota,Other Model,Automatic,Diesel,2000,3038873.787,0.0,3038873.787
Toyota,Other Model,Automatic,Diesel,2001,3130040.00061,0.0,3130040.00061
Toyota,Other Model,Automatic,Diesel,2002,3223941.2006283,0.0,3223941.2006283
Toyota,Other Model,Automatic,Diesel,2003,3320659.4366471493,0.0,3320659.4366471493
Toyota,Other Model,Automatic,Diesel,2004,3420279.219746564,0.0,3420279.219746564
Toyota,Other Model,Automatic,Diesel,2005,3557090.3885364267,0.0,3557090.3885364267
Toyota,Other Model,Automatic,Diesel,2006,3699374.004077884,0.0,3699374.004077884
Toyota,Other Model,Automatic,Diesel,2007,3847348.9642409994,0.0,3847348.9642409994
Toyota,Other Model,Automatic,Diesel,2008,4001242.9228106397,0.0,4001242.9228106397
Toyota,Other Model,Automatic,Diesel,2009,4161292.6397230653,0.0,4161292.6397230653
Toyota,Other Model,Automatic,Diesel,2010,4369357.271709219,0.0,4369357.271709219
Toyota,Other Model,Automatic,Diesel,2011,4587825.13529468,0.0,4587825.13529468
Toyota,Other Model,Automatic,Diesel,2012,4817216.392059414,0.0,4817216.392059414
Toyota,Other Model,Automatic,Diesel,2013,5058077.211662385,0.0,5058077.211662385
Toyota,Other Model,Automatic,Diesel,2014,5361561.844362128,0.0,5361561.844362128
Toyota,Other Model,Automatic,Diesel,2015,5736871.173467477,0.0,5736871.173467477
Toyota,Other Model,Automatic,Diesel,2016,6138452.155610201,0.0,6138452.155610201
Toyota,Other Model,Automatic,Diesel,2017,6568143.806502915,0.0,6568143.806502915
Toyota,Other Model,Automatic,Diesel,2018,7027913.872958119,0.0,7027913.872958119
Toyota,Other Model,Automatic,Diesel,2019,7519867.8440651875,0.0,7519867.8440651875
Toyota,Other Model,Automatic,Diesel,2020,8121457.271590403,0.0,8121457.271590403
Toyota,Other Model,Automatic,Diesel,2021,8771173.853317637,0.0,8771173.853317637
Toyota,Other Model,Automatic,Diesel,2022,9472867.761583049,0.0,9472867.761583049
Toyota,Other Model,Automatic,Diesel,2023,117500000.0,1.0,117500000.0
Toyota,Other Model,Automatic,Diesel,2024,118000000.0,2.0,118000000.0
Toyota,Other Model,Automatic,Hybrid,2023,18950000.0,1.0,17900000.0
Toyota,Other Model,Automatic,Hybrid,2024,17375000.0,2.0,17900000.0
Toyota,Other Model,Automatic,Petrol,1999,4500000.0,1.0,3900000.0
Toyota,Other Model,Automatic,Petrol,2000,4635000.0,0.0,3900000.0
Toyota,Other Model,Automatic,Petrol,2001,3300000.0,1.0,3900000.0
Toyota,Other Model,Automatic,Petrol,2002,3399000.0,0.0,8000000.0
Toyota,Other Model,Automatic,Petrol,2003,3500970.0,0.0,12100000.0
Toyota,Other Model,Automatic,Petrol,2004,3605999.1,0.0,16200000.0
Toyota,Other Model,Automatic,Petrol,2005,3750239.0640000002,0.0,20300000.0
Toyota,Other Model,Automatic,Petrol,2006,3900248.6265600002,0.0,24400000.0
Toyota,Other Model,Automatic,Petrol,2007,28500000.0,1.0,28500000.0
Toyota,Other Model,Automatic,Petrol,2008,28500000.0,1.0,28500000.0
Toyota,Other Model,Automatic,Petrol,2009,30210000.0,0.0,33566666.666666664
Toyota,Other Model,Automatic,Petrol,2010,32324700.000000004,0.0,38633333.333333336
Toyota,Other Model,Automatic,Petrol,2011,34587429.00000001,0.0,43700000.0
Toyota,Other Model,Automatic,Petrol,2012,37008549.03000001,0.0,48766666.66666667
Toyota,Other Model,Automatic,Petrol,2013,39599147.462100014,0.0,53833333.333333336
Toyota,Other Model,Automatic,Petrol,2014,42371087.784447014,0.0,58900000.0
Toyota,Other Model,Automatic,Petrol,2015,45760774.80720278,0.0,63966666.66666667
Toyota,Other Model,Automatic,Petrol,2016,49421636.791779004,0.0,69033333.33333334
Toyota,Other Model,Automatic,Petrol,2017,53375367.735121325,0.0,74100000.0
Toyota,Other Model,Automatic,Petrol,2018,57645397.15393104,0.0,79166666.66666667
Toyota,Other Model,Automatic,Petrol,2019,62257028.926245525,0.0,84233333.33333334
Toyota,Other Model,Automatic,Petrol,2020,67237591.24034517,0.0,89300000.0
Toyota,Other Model,Automatic,Petrol,2021,72616598.53957279,0.0,94366666.66666667
Toyota,Other Model,Automatic,Petrol,2022,78425926.42273861,0.0,99433333.33333334
Toyota,Other Model,Automatic,Petrol,2023,104500000.0,1.0,104500000.0
Toyota,Other Model,Automatic,Petrol,2024,108000000.0,5.0,108000000.0
Toyota,Other Model,Automatic,Petrol,2025,115000000.0,1.0,115000000.0
Toyota,Other Model,Manual,Diesel,1998,5600000.0,1.0,5600000.0
Toyota,Other Model,Manual,Diesel,1999,5824000.0,0.0,5824000.0
Toyota,Other Model,Manual,Diesel,2000,6056960.0,0.0,6056960.0
Toyota,Other Model,Manual,Diesel,2001,6299238.4,0.0,6299238.4
Toyota,Other Model,Manual,Diesel,2002,6551207.936000001,0.0,6551207.936000001
Toyota,Other Model,Manual,Diesel,2003,22000000.0,1.0,22000000.0
Toyota,Other Model,Tiptronic,Petrol,2025,24900000.0,1.0,24900000.0
Toyota,Passo,Automatic,Petrol,2007,4682500.0,4.0,4682500.0
Toyota,Passo,Automatic,Petrol,2008,4995000.0,1.0,4922500.0
Toyota,Passo,Automatic,Petrol,2009,4850000.0,1.0,4922500.0
Toyota,Passo,Automatic,Petrol,2010,5675000.0,1.0,5675000.0
Toyota,Passo,Automatic,Petrol,2011,6015500.0,0.0,5977500.0
Toyota,Passo,Automatic,Petrol,2012,6376430.0,0.0,6280000.0
Toyota,Passo,Automatic,Petrol,2013,6759015.800000001,0.0,6582500.0
Toyota,Passo,Automatic,Petrol,2014,7164556.748000002,0.0,6885000.0
Toyota,Passo,Automatic,Petrol,2015,7666075.7203600025,0.0,7187500.0
Toyota,Passo,Automatic,Petrol,2016,7490000.0,3.0,7490000.0
Toyota,Passo,Automatic,Petrol,2017,7490000.0,1.0,7490000.0
Toyota,Passo,Automatic,Petrol,2018,8014300.000000001,0.0,7731250.0
Toyota,Passo,Automatic,Petrol,2019,8575301.000000002,0.0,7972500.0
Toyota,Passo,Automatic,Petrol,2020,9261325.080000002,0.0,8213750.0
Toyota,Passo,Automatic,Petrol,2021,10002231.086400002,0.0,8455000.0
Toyota,Passo,Automatic,Petrol,2022,10802409.573312003,0.0,8696250.0
Toyota,Passo,Automatic,Petrol,2023,8937500.0,8.0,8937500.0
Toyota,Premio,Automatic,Petrol,2007,9625000.0,4.0,9625000.0
Toyota,Premio,Automatic,Petrol,2008,9800000.0,1.0,9800000.0
Toyota,Premio,Automatic,Petrol,2009,10290000.0,0.0,9837500.0
Toyota,Premio,Automatic,Petrol,2010,9875000.0,4.0,9875000.0
Toyota,Premio,Automatic,Petrol,2011,10390000.0,1.0,10390000.0
Toyota,Premio,Automatic,Petrol,2012,13087500.0,2.0,13087500.0
Toyota,Premio,Automatic,Petrol,2013,13500000.0,9.0,13433333.333333334
Toyota,Premio,Automatic,Petrol,2014,13600000.0,2.0,13433333.333333334
Toyota,Premio,Automatic,Petrol,2015,12500000.0,1.0,13433333.333333334
Toyota,Premio,Automatic,Petrol,2016,15350000.0,6.0,15350000.0
Toyota,Premio,Automatic,Petrol,2017,16250000.0,12.0,16250000.0
Toyota,Premio,Automatic,Petrol,2018,17375000.0,8.0,17375000.0
Toyota,Premio,Automatic,Petrol,2019,18875000.0,7.0,18875000.0
Toyota,Premio,Automatic,Petrol,2020,19125000.0,2.0,19125000.0
Toyota,Prius,Automatic,Hybrid,2010,10500000.0,1.0,9850000.0
Toyota,Prius,Automatic,Hybrid,2011,9375000.0,1.0,9850000.0
Toyota,Prius,Automatic,Hybrid,2012,9675000.0,1.0,9850000.0
Toyota,Prius,Automatic,Hybrid,2013,11000000.0,4.0,11000000.0
Toyota,Prius,Automatic,Hybrid,2014,11375000.0,4.0,11375000.0
Toyota,Prius,Automatic,Hybrid,2015,13125000.0,2.0,13125000.0
Toyota,Prius,Automatic,Hybrid,2016,15250000.0,4.0,15250000.0
Toyota,Prius,Automatic,Hybrid,2017,16470000.000000002,0.0,16956250.0
Toyota,Prius,Automatic,Hybrid,2018,17787600.000000004,0.0,18662500.0
Toyota,Prius,Automatic,Hybrid,2019,19210608.000000004,0.0,20368750.0
Toyota,Prius,Automatic,Hybrid,2020,20747456.640000004,0.0,22075000.0
Toyota,Prius,Automatic,Hybrid,2021,22407253.171200007,0.0,23781250.0
Toyota,Prius,Automatic,Hybrid,2022,24199833.42489601,0.0,25487500.0
Toyota,Prius,Automatic,Hybrid,2023,26135820.098887693,0.0,27193750.0
Toyota,Prius,Automatic,Hybrid,2024,28900000.0,3.0,28900000.0
Toyota,Prius,Automatic,Hybrid,2025,29800000.0,1.0,29800000.0
Toyota,Prius,Automatic,Petrol,2009,12400000.0,1.0,10918750.0
Toyota,Prius,Automatic,Petrol,2010,13268000.0,0.0,10918750.0
Toyota,Prius,Automatic,Petrol,2011,10712500.0,2.0,10918750.0
Toyota,Prius,Automatic,Petrol,2012,11462375.0,0.0,10918750.0
Toyota,Prius,Automatic,Petrol,2013,9850000.0,1.0,10918750.0
Toyota,Prius,Automatic,Petrol,2014,11000000.0,5.0,11000000.0
Toyota,Prius,Automatic,Petrol,2015,12650000.0,1.0,12650000.0
Toyota,Prius,Automatic,Petrol,2016,14995000.0,3.0,14995000.0
Toyota,Raize,Automatic,Hybrid,2023,12700000.0,1.0,12700000.0
Toyota,Raize,Automatic,Hybrid,2024,13716000.0,0.0,13716000.0
Toyota,Raize,Automatic,Hybrid,2025,14245000.0,2.0,14245000.0
Toyota,Raize,Automatic,Petrol,2020,14000000.0,1.0,13695714.285714285
Toyota,Raize,Automatic,Petrol,2021,13500000.0,1.0,13695714.285714285
Toyota,Raize,Automatic,Petrol,2022,14200000.0,1.0,13695714.285714285
Toyota,Raize,Automatic,Petrol,2023,13742500.0,12.0,13695714.285714285
Toyota,Raize,Automatic,Petrol,2024,13500000.0,6.0,13695714.285714285
Toyota,Raize,Automatic,Petrol,2025,15000000.0,3.0,15000000.0
Toyota,Raize,Tiptronic,Petrol,2023,13000000.0,1.0,13000000.0
Toyota,Roomy,Automatic,Petrol,2018,8950000.0,1.0,8950000.0
Toyota,Roomy,Automatic,Petrol,2019,9576500.0,0.0,9385416.666666666
Toyota,Roomy,Automatic,Petrol,2020,10342620.0,0.0,9820833.333333332
Toyota,Roomy,Automatic,Petrol,2021,11170029.600000001,0.0,10256250.0
Toyota,Roomy,Automatic,Petrol,2022,11650000.0,2.0,10691666.666666666
Toyota,Roomy,Automatic,Petrol,2023,10500000.0,10.0,10691666.666666666
Toyota,Vitz,Automatic,Petrol,1999,3890000.0,1.0,3890000.0
