Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count,adjusted_median_price
Toyota,Land Cruiser Sahara,Automatic,Diesel,2005,34725600.0,0.0,35340000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2006,36809136.0,0.0,38502000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2007,39017684.160000004,0.0,41664000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2008,41358745.20960001,0.0,44826000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2009,43840269.92217601,0.0,47988000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2010,55000000.0,1.0,51150000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2011,62550000.0,3.0,55875562.5
Toyota,Land Cruiser Sahara,Automatic,Diesel,2012,62000000.0,1.0,55875562.5
Toyota,Land Cruiser Sahara,Automatic,Diesel,2013,57750000.0,4.0,55875562.5
Toyota,Land Cruiser Sahara,Automatic,Diesel,2014,64250000.0,2.0,59752500.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2015,92045000.0,2.0,76527633.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2016,79500000.0,7.0,76527633.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2017,105000000.0,1.0,97650000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2018,113400000.00000001,0.0,99179333.33333333
Toyota,Land Cruiser Sahara,Automatic,Diesel,2019,122472000.00000003,0.0,100708666.66666667
Toyota,Land Cruiser Sahara,Automatic,Diesel,2020,120000000.0,1.0,102238000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2021,129600000.00000001,0.0,102238000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2022,139968000.00000003,0.0,102238000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2023,104900000.0,2.0,102238000.0
Toyota,Land Cruiser Sahara,Automatic,Diesel,2024,115000000.0,7.0,106950000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2003,21700000.0,1.0,19855500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2004,21000000.0,1.0,19855500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2005,22260000.0,0.0,25497500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2006,23595600.0,0.0,31139500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2007,39550000.0,1.0,36781500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2008,42500000.0,3.0,39525000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2009,45050000.0,0.0,44175000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2010,59000000.0,1.0,48825000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2011,63130000.0,0.0,48825000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2012,46000000.0,1.0,48825000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2013,49220000.0,0.0,51925000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2014,52665400.0,0.0,55025000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2015,62500000.0,3.0,58125000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2016,85000000.0,1.0,70060000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2017,70500000.0,2.0,70060000.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2018,76140000.0,0.0,73689583.33333333
Toyota,Land Cruiser Sahara,Automatic,Petrol,2019,82231200.0,0.0,77319166.66666667
Toyota,Land Cruiser Sahara,Automatic,Petrol,2020,88809696.0,0.0,80948750.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2021,95914471.68,0.0,84578333.33333333
Toyota,Land Cruiser Sahara,Automatic,Petrol,2022,103587629.41440001,0.0,88207916.66666667
Toyota,Land Cruiser Sahara,Automatic,Petrol,2023,98750000.0,10.0,91837500.0
Toyota,Land Cruiser Sahara,Automatic,Petrol,2024,99500000.0,16.0,92535000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,1999,25000000.0,1.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2000,22500000.0,1.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2001,23625000.0,0.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2002,24806250.0,0.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2003,26046562.5,0.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2004,22500000.0,1.0,21700000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2005,23850000.0,0.0,23361600.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2006,25281000.0,0.0,25023200.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2007,26797860.0,0.0,26684800.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2008,28405731.6,0.0,28346400.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2009,30110075.496000003,0.0,30008000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2010,32217780.780720007,0.0,31669600.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2011,34473025.43537041,0.0,33331200.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2012,36886137.21584634,0.0,34992800.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2013,39468166.82095558,0.0,36654400.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2014,41200000.0,1.0,38316000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2015,44496000.0,0.0,48329000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2016,48055680.0,0.0,58342000.0
Toyota,Land Cruiser Sahara,Manual,Diesel,2017,73500000.0,1.0,68355000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2011,57500000.0,1.0,53475000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2012,61525000.0,0.0,53475000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2013,57500000.0,1.0,53475000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2014,65000000.0,1.0,60450000.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2015,70200000.0,0.0,66843750.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2016,78750000.0,2.0,73237500.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2017,85050000.0,0.0,76870312.5
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2018,91854000.0,0.0,80503125.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2019,99202320.0,0.0,84135937.5
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2020,107138505.60000001,0.0,87768750.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2021,115709586.04800002,0.0,91401562.5
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2022,124966352.93184003,0.0,95034375.0
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2023,134963661.16638723,0.0,98667187.5
Toyota,Land Cruiser Sahara,Tiptronic,Diesel,2024,110000000.0,3.0,102300000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2003,22000000.0,1.0,20460000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2004,23100000.0,0.0,24459000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2005,24486000.0,0.0,28458000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2006,25955160.0,0.0,32457000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2007,27512469.6,0.0,36456000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2008,43500000.0,1.0,40455000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2009,46110000.0,0.0,40920000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2010,44500000.0,1.0,41385000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2011,47615000.0,0.0,48825000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2012,50948050.0,0.0,56265000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2013,54514413.5,0.0,63705000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2014,58330422.445,0.0,71145000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2015,84500000.0,1.0,78585000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2016,95000000.0,1.0,88350000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2017,102600000.0,0.0,88815000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2018,110808000.0,0.0,89280000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2019,119672640.00000001,0.0,89745000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2020,129246451.20000002,0.0,90210000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2021,139586167.29600003,0.0,90675000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2022,150753060.67968005,0.0,91140000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2023,98500000.0,3.0,91605000.0
Toyota,Land Cruiser Sahara,Tiptronic,Petrol,2024,99500000.0,9.0,92535000.0
Toyota,Other Model,Automatic,Diesel,1996,2700000.0,1.0,2619000.0
Toyota,Other Model,Automatic,Diesel,1997,2781000.0,0.0,2697570.0
Toyota,Other Model,Automatic,Diesel,1998,2864430.0,0.0,2778497.1
Toyota,Other Model,Automatic,Diesel,1999,2950362.9,0.0,2861852.013
Toyota,Other Model,Automatic,Diesel,2000,3038873.787,0.0,2917318.8355199997
Toyota,Other Model,Automatic,Diesel,2001,3130040.00061,0.0,3004838.4005855997
Toyota,Other Model,Automatic,Diesel,2002,3223941.2006283,0.0,3094983.552603168
Toyota,Other Model,Automatic,Diesel,2003,3320659.4366471493,0.0,3187833.059181263
Toyota,Other Model,Automatic,Diesel,2004,3420279.219746564,0.0,3283468.0509567014
Toyota,Other Model,Automatic,Diesel,2005,3557090.3885364267,0.0,3414806.7729949695
Toyota,Other Model,Automatic,Diesel,2006,3699374.004077884,0.0,3551399.0439147684
Toyota,Other Model,Automatic,Diesel,2007,3847348.9642409994,0.0,3693455.005671359
Toyota,Other Model,Automatic,Diesel,2008,4001242.9228106397,0.0,3841193.205898214
Toyota,Other Model,Automatic,Diesel,2009,4161292.6397230653,0.0,3994840.9341341425
Toyota,Other Model,Automatic,Diesel,2010,4369357.271709219,0.0,4194582.98084085
Toyota,Other Model,Automatic,Diesel,2011,4587825.13529468,0.0,4404312.129882893
Toyota,Other Model,Automatic,Diesel,2012,4817216.392059414,0.0,4624527.736377037
Toyota,Other Model,Automatic,Diesel,2013,5058077.211662385,0.0,4805173.351079266
Toyota,Other Model,Automatic,Diesel,2014,5361561.844362128,0.0,5093483.752144021
Toyota,Other Model,Automatic,Diesel,2015,5736871.173467477,0.0,5450027.6147941025
Toyota,Other Model,Automatic,Diesel,2016,6138452.155610201,0.0,5831529.54782969
Toyota,Other Model,Automatic,Diesel,2017,6568143.806502915,0.0,6239736.616177769
Toyota,Other Model,Automatic,Diesel,2018,7027913.872958119,0.0,6676518.179310213
Toyota,Other Model,Automatic,Diesel,2019,7519867.8440651875,0.0,7068675.773421275
Toyota,Other Model,Automatic,Diesel,2020,8121457.271590403,0.0,7634169.835294979
Toyota,Other Model,Automatic,Diesel,2021,8771173.853317637,0.0,8244903.422118578
Toyota,Other Model,Automatic,Diesel,2022,9472867.761583049,0.0,8904495.695888065
Toyota,Other Model,Automatic,Diesel,2023,117500000.0,1.0,109275000.0
Toyota,Other Model,Automatic,Diesel,2024,118000000.0,2.0,109740000.0
Toyota,Other Model,Automatic,Hybrid,2023,18950000.0,1.0,16647000.0
Toyota,Other Model,Automatic,Hybrid,2024,17375000.0,2.0,16647000.0
Toyota,Other Model,Automatic,Petrol,1999,4500000.0,1.0,3744000.0
Toyota,Other Model,Automatic,Petrol,2000,4635000.0,0.0,3744000.0
Toyota,Other Model,Automatic,Petrol,2001,3300000.0,1.0,3744000.0
Toyota,Other Model,Automatic,Petrol,2002,3399000.0,0.0,7537500.0
Toyota,Other Model,Automatic,Petrol,2003,3500970.0,0.0,11331000.0
Toyota,Other Model,Automatic,Petrol,2004,3605999.1,0.0,15124500.0
Toyota,Other Model,Automatic,Petrol,2005,3750239.0640000002,0.0,18918000.0
Toyota,Other Model,Automatic,Petrol,2006,3900248.6265600002,0.0,22711500.0
Toyota,Other Model,Automatic,Petrol,2007,28500000.0,1.0,26505000.0
Toyota,Other Model,Automatic,Petrol,2008,28500000.0,1.0,26505000.0
Toyota,Other Model,Automatic,Petrol,2009,30210000.0,0.0,31217000.0
Toyota,Other Model,Automatic,Petrol,2010,32324700.000000004,0.0,35929000.0
Toyota,Other Model,Automatic,Petrol,2011,34587429.00000001,0.0,40641000.0
Toyota,Other Model,Automatic,Petrol,2012,37008549.03000001,0.0,45353000.0
Toyota,Other Model,Automatic,Petrol,2013,39599147.462100014,0.0,50065000.0
Toyota,Other Model,Automatic,Petrol,2014,42371087.784447014,0.0,54777000.0
Toyota,Other Model,Automatic,Petrol,2015,45760774.80720278,0.0,59489000.0
Toyota,Other Model,Automatic,Petrol,2016,49421636.791779004,0.0,64201000.0
Toyota,Other Model,Automatic,Petrol,2017,53375367.735121325,0.0,68913000.0
Toyota,Other Model,Automatic,Petrol,2018,57645397.15393104,0.0,73625000.0
Toyota,Other Model,Automatic,Petrol,2019,62257028.926245525,0.0,78337000.0
Toyota,Other Model,Automatic,Petrol,2020,67237591.24034517,0.0,83049000.0
Toyota,Other Model,Automatic,Petrol,2021,72616598.53957279,0.0,87761000.0
Toyota,Other Model,Automatic,Petrol,2022,78425926.42273861,0.0,92473000.0
Toyota,Other Model,Automatic,Petrol,2023,104500000.0,1.0,97185000.0
Toyota,Other Model,Automatic,Petrol,2024,108000000.0,5.0,100440000.0
Toyota,Other Model,Automatic,Petrol,2025,115000000.0,1.0,106950000.0
Toyota,Other Model,Manual,Diesel,1998,5600000.0,1.0,5320000.0
Toyota,Other Model,Manual,Diesel,1999,5824000.0,0.0,5532800.0
Toyota,Other Model,Manual,Diesel,2000,6056960.0,0.0,5754112.0
Toyota,Other Model,Manual,Diesel,2001,6299238.4,0.0,5984276.48
Toyota,Other Model,Manual,Diesel,2002,6551207.936000001,0.0,6223647.5392
Toyota,Other Model,Manual,Diesel,2003,22000000.0,1.0,20460000.0
Toyota,Other Model,Tiptronic,Petrol,2025,24900000.0,1.0,23157000.0
Toyota,Passo,Automatic,Petrol,2007,4682500.0,4.0,4495200.0
Toyota,Passo,Automatic,Petrol,2008,4995000.0,1.0,4725600.0
Toyota,Passo,Automatic,Petrol,2009,4850000.0,1.0,4725600.0
Toyota,Passo,Automatic,Petrol,2010,5675000.0,1.0,5391250.0
Toyota,Passo,Automatic,Petrol,2011,6015500.0,0.0,5678625.0
Toyota,Passo,Automatic,Petrol,2012,6376430.0,0.0,5966000.0
Toyota,Passo,Automatic,Petrol,2013,6759015.800000001,0.0,6253375.0
Toyota,Passo,Automatic,Petrol,2014,7164556.748000002,0.0,6540750.0
Toyota,Passo,Automatic,Petrol,2015,7666075.7203600025,0.0,6828125.0
Toyota,Passo,Automatic,Petrol,2016,7490000.0,3.0,7115500.0
Toyota,Passo,Automatic,Petrol,2017,7490000.0,1.0,7115500.0
Toyota,Passo,Automatic,Petrol,2018,8014300.000000001,0.0,7329791.666666667
Toyota,Passo,Automatic,Petrol,2019,8575301.000000002,0.0,7544083.333333333
Toyota,Passo,Automatic,Petrol,2020,9261325.080000002,0.0,7758375.0
Toyota,Passo,Automatic,Petrol,2021,10002231.086400002,0.0,7972666.666666667
Toyota,Passo,Automatic,Petrol,2022,10802409.573312003,0.0,8186958.333333333
Toyota,Passo,Automatic,Petrol,2023,8937500.0,8.0,8401250.0
Toyota,Premio,Automatic,Petrol,2007,9625000.0,4.0,9047500.0
Toyota,Premio,Automatic,Petrol,2008,9800000.0,1.0,9212000.0
Toyota,Premio,Automatic,Petrol,2009,10290000.0,0.0,9247250.0
Toyota,Premio,Automatic,Petrol,2010,9875000.0,4.0,9282500.0
Toyota,Premio,Automatic,Petrol,2011,10390000.0,1.0,9662700.0
Toyota,Premio,Automatic,Petrol,2012,13087500.0,2.0,12171375.0
Toyota,Premio,Automatic,Petrol,2013,13500000.0,9.0,12493000.0
Toyota,Premio,Automatic,Petrol,2014,13600000.0,2.0,12493000.0
Toyota,Premio,Automatic,Petrol,2015,12500000.0,1.0,12493000.0
Toyota,Premio,Automatic,Petrol,2016,15350000.0,6.0,14275500.0
Toyota,Premio,Automatic,Petrol,2017,16250000.0,12.0,15112500.0
Toyota,Premio,Automatic,Petrol,2018,17375000.0,8.0,16158750.0
Toyota,Premio,Automatic,Petrol,2019,18875000.0,7.0,17553750.0
Toyota,Premio,Automatic,Petrol,2020,19125000.0,2.0,17786250.0
Toyota,Prius,Automatic,Hybrid,2010,10500000.0,1.0,9224000.0
Toyota,Prius,Automatic,Hybrid,2011,9375000.0,1.0,9224000.0
Toyota,Prius,Automatic,Hybrid,2012,9675000.0,1.0,9224000.0
Toyota,Prius,Automatic,Hybrid,2013,11000000.0,4.0,10230000.0
Toyota,Prius,Automatic,Hybrid,2014,11375000.0,4.0,10578750.0
Toyota,Prius,Automatic,Hybrid,2015,13125000.0,2.0,12206250.0
Toyota,Prius,Automatic,Hybrid,2016,15250000.0,4.0,14182500.0
Toyota,Prius,Automatic,Hybrid,2017,16470000.000000002,0.0,15769312.5
Toyota,Prius,Automatic,Hybrid,2018,17787600.000000004,0.0,17356125.0
Toyota,Prius,Automatic,Hybrid,2019,19210608.000000004,0.0,18942937.5
Toyota,Prius,Automatic,Hybrid,2020,20747456.640000004,0.0,20529750.0
Toyota,Prius,Automatic,Hybrid,2021,22407253.171200007,0.0,22116562.5
Toyota,Prius,Automatic,Hybrid,2022,24199833.42489601,0.0,23703375.0
Toyota,Prius,Automatic,Hybrid,2023,26135820.098887693,0.0,25290187.5
Toyota,Prius,Automatic,Hybrid,2024,28900000.0,3.0,26877000.0
Toyota,Prius,Automatic,Hybrid,2025,29800000.0,1.0,27714000.0
Toyota,Prius,Automatic,Petrol,2009,12400000.0,1.0,10179062.5
Toyota,Prius,Automatic,Petrol,2010,13268000.0,0.0,10179062.5
Toyota,Prius,Automatic,Petrol,2011,10712500.0,2.0,10179062.5
Toyota,Prius,Automatic,Petrol,2012,11462375.0,0.0,10179062.5
Toyota,Prius,Automatic,Petrol,2013,9850000.0,1.0,10179062.5
Toyota,Prius,Automatic,Petrol,2014,11000000.0,5.0,10230000.0
Toyota,Prius,Automatic,Petrol,2015,12650000.0,1.0,11764500.0
Toyota,Prius,Automatic,Petrol,2016,14995000.0,3.0,13945350.0
Toyota,Raize,Automatic,Hybrid,2023,12700000.0,1.0,11811000.0
Toyota,Raize,Automatic,Hybrid,2024,13716000.0,0.0,12755880.0
Toyota,Raize,Automatic,Hybrid,2025,14245000.0,2.0,13247850.0
Toyota,Raize,Automatic,Petrol,2020,14000000.0,1.0,12737014.285714285
Toyota,Raize,Automatic,Petrol,2021,13500000.0,1.0,12737014.285714285
Toyota,Raize,Automatic,Petrol,2022,14200000.0,1.0,12737014.285714285
Toyota,Raize,Automatic,Petrol,2023,13742500.0,12.0,12737014.285714285
Toyota,Raize,Automatic,Petrol,2024,13500000.0,6.0,12737014.285714285
Toyota,Raize,Automatic,Petrol,2025,15000000.0,3.0,13950000.0
Toyota,Raize,Tiptronic,Petrol,2023,13000000.0,1.0,12090000.0
Toyota,Roomy,Automatic,Petrol,2018,8950000.0,1.0,8413000.0
Toyota,Roomy,Automatic,Petrol,2019,9576500.0,0.0,8795562.5
Toyota,Roomy,Automatic,Petrol,2020,10342620.0,0.0,9178125.0
Toyota,Roomy,Automatic,Petrol,2021,11170029.600000001,0.0,9560687.5
Toyota,Roomy,Automatic,Petrol,2022,11650000.0,2.0,9943250.0
Toyota,Roomy,Automatic,Petrol,2023,10500000.0,10.0,9943250.0
Toyota,Vitz,Automatic,Petrol,1999,3890000.0,1.0,3734400.0
Toyota,Vitz,Automatic,Petrol,2000,4600000.0,1.0,4368000.0
Toyota,Vitz,Automatic,Petrol,2001,4738000.0,0.0,4368000.0
Toyota,Vitz,Automatic,Petrol,2002,4500000.0,1.0,4368000.0
Toyota,Vitz,Automatic,Petrol,2003,4635000.0,0.0,4529900.0
Toyota,Vitz,Automatic,Petrol,2004,4774050.0,0.0,4691800.0
Toyota,Vitz,Automatic,Petrol,2005,4965012.0,0.0,4853700.0
Toyota,Vitz,Automatic,Petrol,2006,5163612.48,0.0,5015600.0
Toyota,Vitz,Automatic,Petrol,2007,5450000.0,10.0,5177500.0
Toyota,Vitz,Automatic,Petrol,2008,5575000.0,7.0,5296250.0
Toyota,Vitz,Automatic,Petrol,2009,6300000.0,1.0,5605000.0
Toyota,Vitz,Automatic,Petrol,2010,5500000.0,1.0,5605000.0
Toyota,Vitz,Automatic,Petrol,2011,5830000.0,0.0,5920083.333333333
Toyota,Vitz,Automatic,Petrol,2012,6179800.0,0.0,6235166.666666667
Toyota,Vitz,Automatic,Petrol,2013,6895000.0,2.0,6550250.0
Toyota,Vitz,Automatic,Petrol,2014,7308700.0,0.0,6847125.0
Toyota,Vitz,Automatic,Petrol,2015,7600000.0,11.0,7144000.0
Toyota,Vitz,Automatic,Petrol,2016,7837500.0,16.0,7367250.0
Toyota,Vitz,Automatic,Petrol,2017,8400000.0,9.0,7896000.0
Toyota,Vitz,Automatic,Petrol,2018,8875000.0,11.0,8342499.999999999
Toyota,Vitz,Manual,Petrol,2000,5675000.0,1.0,5391250.0
Toyota,Voxy,Automatic,Hybrid,2014,18000000.0,4.0,16647000.0
Toyota,Voxy,Automatic,Hybrid,2015,17500000.0,1.0,16647000.0
Toyota,Voxy,Automatic,Hybrid,2016,18900000.0,0.0,17892166.666666668
Toyota,Voxy,Automatic,Hybrid,2017,20412000.0,0.0,19137333.333333332
Toyota,Voxy,Automatic,Hybrid,2018,22044960.0,0.0,20382500.0
Toyota,Voxy,Automatic,Hybrid,2019,23808556.8,0.0,21627666.666666668
Toyota,Voxy,Automatic,Hybrid,2020,25713241.344000004,0.0,22872833.333333336
Toyota,Voxy,Automatic,Hybrid,2021,27770300.651520006,0.0,24118000.0
Toyota,Voxy,Automatic,Hybrid,2022,29991924.70364161,0.0,25363166.666666668
Toyota,Voxy,Automatic,Hybrid,2023,32391278.67993294,0.0,26608333.333333336
Toyota,Voxy,Automatic,Hybrid,2024,29950000.0,5.0,27853500.0
Toyota,Voxy,Automatic,Hybrid,2025,33950000.0,1.0,31573500.0
Toyota,Voxy,Automatic,Petrol,2014,17950000.0,1.0,16499750.0
Toyota,Voxy,Automatic,Petrol,2015,17637500.0,2.0,16499750.0
Toyota,Voxy,Automatic,Petrol,2016,19048500.0,0.0,17756111.111111112
Toyota,Voxy,Automatic,Petrol,2017,20572380.0,0.0,19012472.222222224
Toyota,Voxy,Automatic,Petrol,2018,22218170.400000002,0.0,20268833.333333332
Toyota,Voxy,Automatic,Petrol,2019,23995624.032000005,0.0,21525194.444444444
Toyota,Voxy,Automatic,Petrol,2020,25915273.954560008,0.0,22781555.555555556
Toyota,Voxy,Automatic,Petrol,2021,27988495.87092481,0.0,24037916.666666664
Toyota,Voxy,Automatic,Petrol,2022,30227575.5405988,0.0,25294277.777777776
Toyota,Voxy,Automatic,Petrol,2023,32645781.583846703,0.0,26550638.888888888
Toyota,Voxy,Automatic,Petrol,2024,29900000.0,1.0,27807000.0
Toyota,Yaris,Automatic,Hybrid,2022,12162500.0,2.0,11311125.0
Toyota,Yaris,Automatic,Hybrid,2023,17900000.0,3.0,15862312.5
Toyota,Yaris,Automatic,Hybrid,2024,16550000.0,5.0,15862312.5
Toyota,Yaris,Automatic,Hybrid,2025,19000000.0,11.0,17670000.0
Toyota,Yaris,Automatic,Petrol,2007,6725000.0,2.0,6388750.0
Toyota,Yaris,Automatic,Petrol,2008,7061250.0,0.0,6668037.5
Toyota,Yaris,Automatic,Petrol,2009,7414312.5,0.0,6947325.0
Toyota,Yaris,Automatic,Petrol,2010,7859171.25,0.0,7226612.5
Toyota,Yaris,Automatic,Petrol,2011,7985000.0,1.0,7505900.0
Toyota,Yaris,Automatic,Petrol,2012,8464100.0,0.0,7840373.958333333
Toyota,Yaris,Automatic,Petrol,2013,8971946.0,0.0,8174847.916666666
Toyota,Yaris,Automatic,Petrol,2014,9510262.76,0.0,8509321.875
Toyota,Yaris,Automatic,Petrol,2015,10175981.1532,0.0,8843795.833333332
Toyota,Yaris,Automatic,Petrol,2016,10990059.645456001,0.0,9178269.791666666
Toyota,Yaris,Automatic,Petrol,2017,11869264.417092482,0.0,9512743.75
Toyota,Yaris,Automatic,Petrol,2018,12818805.570459882,0.0,9847217.708333332
Toyota,Yaris,Automatic,Petrol,2019,12950000.0,3.0,10181691.666666666
Toyota,Yaris,Automatic,Petrol,2020,10750000.0,5.0,10181691.666666666
Toyota,Yaris,Automatic,Petrol,2021,11610000.0,0.0,10181691.666666666
Toyota,Yaris,Automatic,Petrol,2022,10582500.0,4.0,10181691.666666666
Toyota,Yaris,Automatic,Petrol,2023,10800000.0,24.0,10181691.666666666
Toyota,Yaris,Automatic,Petrol,2024,11370000.0,10.0,10574100.0
Toyota,Yaris,Automatic,Petrol,2025,18150000.0,10.0,16879500.0
Toyota,Yaris,Tiptronic,Hybrid,2025,20000000.0,3.0,18600000.0
Toyota,Yaris,Tiptronic,Petrol,2023,10450000.0,1.0,9718500.0
