Brand,Model,Transmission,Fuel type,Year of Manufacture,median_price,count,min_year,max_year
Nissan,Dayz,Automatic,Petrol,2022,7810000.0,0.0,,
Nissan,Dayz,Automatic,Petrol,2023,7950000.0,3.0,2015.0,2025.0
Nissan,Dayz,Automatic,Petrol,2024,7475000.0,1.0,2015.0,2025.0
Nissan,Dayz,Automatic,Petrol,2025,7400000.0,1.0,2015.0,2025.0
Nissan,Leaf,Automatic,Electric,2012,6200000.0,3.0,2012.0,2023.0
Nissan,Leaf,Automatic,Electric,2013,5390000.0,3.0,2012.0,2023.0
Nissan,Leaf,Automatic,Electric,2014,5490000.0,1.0,2012.0,2023.0
Nissan,Leaf,Automatic,Electric,2015,4845000.0,2.0,2012.0,2023.0
Nissan,Leaf,Automatic,Electric,2016,7396666.666666666,0.0,,
Nissan,Leaf,Automatic,Electric,2017,9948333.333333332,0.0,,
Nissan,Leaf,Automatic,Electric,2018,12500000.0,1.0,2012.0,2023.0
Nissan,Leaf,Automatic,Electric,2019,13160000.0,0.0,,
Nissan,Leaf,Automatic,Electric,2020,13820000.0,0.0,,
Nissan,Leaf,Automatic,Electric,2021,14480000.0,0.0,,
Nissan,Leaf,Automatic,Electric,2022,15140000.0,0.0,,
Nissan,Leaf,Automatic,Electric,2023,15800000.0,1.0,2012.0,2023.0
Nissan,Leaf,Manual,Petrol,2001,1500000.0,1.0,2001.0,2001.0
Nissan,March,Automatic,Petrol,2000,2900000.0,1.0,2000.0,2009.0
Nissan,March,Automatic,Petrol,2001,2962500.0,2.0,2000.0,2009.0
Nissan,March,Automatic,Petrol,2002,3550000.0,1.0,2000.0,2009.0
Nissan,March,Automatic,Petrol,2003,3758000.0,0.0,,
Nissan,March,Automatic,Petrol,2004,3966000.0,0.0,,
Nissan,March,Automatic,Petrol,2005,4174000.0,0.0,,
Nissan,March,Automatic,Petrol,2006,4382000.0,0.0,,
Nissan,March,Automatic,Petrol,2007,4590000.0,1.0,2000.0,2009.0
Nissan,March,Automatic,Petrol,2008,4625000.0,2.0,2000.0,2009.0
Nissan,March,Automatic,Petrol,2009,5350000.0,1.0,2000.0,2009.0
Nissan,March,Manual,Petrol,1996,2550000.0,1.0,1996.0,2000.0
Nissan,March,Manual,Petrol,1997,2662500.0,0.0,,
Nissan,March,Manual,Petrol,1998,2775000.0,0.0,,
Nissan,March,Manual,Petrol,1999,2887500.0,0.0,,
Nissan,March,Manual,Petrol,2000,3000000.0,1.0,1996.0,2000.0
Nissan,Other Model,Automatic,Diesel,2008,4950000.0,1.0,2008.0,2013.0
Nissan,Other Model,Automatic,Diesel,2009,6800000.0,0.0,,
Nissan,Other Model,Automatic,Diesel,2010,8650000.0,0.0,,
Nissan,Other Model,Automatic,Diesel,2011,10500000.0,0.0,,
Nissan,Other Model,Automatic,Diesel,2012,12350000.0,0.0,,
Nissan,Other Model,Automatic,Diesel,2013,14200000.0,1.0,2008.0,2013.0
Nissan,Other Model,Automatic,Hybrid,2024,9850000.0,1.0,2024.0,2024.0
Nissan,Other Model,Automatic,Petrol,2000,2850000.0,1.0,2000.0,2011.0
Nissan,Other Model,Automatic,Petrol,2001,3215000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2002,3580000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2003,3945000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2004,4310000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2005,4675000.0,1.0,2000.0,2011.0
Nissan,Other Model,Automatic,Petrol,2006,4862500.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2007,5050000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2008,5237500.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2009,5425000.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2010,5612500.0,0.0,,
Nissan,Other Model,Automatic,Petrol,2011,5800000.0,1.0,2000.0,2011.0
Nissan,Other Model,Manual,Diesel,1999,3500000.0,1.0,1999.0,1999.0
Nissan,Other Model,Manual,Petrol,1998,3800000.0,1.0,1998.0,2010.0
Nissan,Other Model,Manual,Petrol,1999,3550000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2000,3300000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2001,3050000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2002,2800000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2003,2550000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2004,2300000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2005,2050000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2006,1800000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2007,1550000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2008,1300000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2009,1050000.0,0.0,,
Nissan,Other Model,Manual,Petrol,2010,800000.0,1.0,1998.0,2010.0
Nissan,Sunny,Automatic,Diesel,1997,2775000.0,2.0,1997.0,2020.0
Nissan,Sunny,Automatic,Diesel,1998,2750000.0,1.0,1997.0,2020.0
Nissan,Sunny,Automatic,Diesel,1999,2639545.4545454546,0.0,,
Nissan,Sunny,Automatic,Diesel,2000,2529090.909090909,0.0,,
Nissan,Sunny,Automatic,Diesel,2001,2418636.3636363638,0.0,,
Nissan,Sunny,Automatic,Diesel,2002,2308181.8181818184,0.0,,
Nissan,Sunny,Automatic,Diesel,2003,2197727.2727272725,0.0,,
Nissan,Sunny,Automatic,Diesel,2004,2087272.7272727273,0.0,,
Nissan,Sunny,Automatic,Diesel,2005,1976818.1818181816,0.0,,
Nissan,Sunny,Automatic,Diesel,2006,1866363.6363636362,0.0,,
Nissan,Sunny,Automatic,Diesel,2007,1755909.0909090908,0.0,,
Nissan,Sunny,Automatic,Diesel,2008,1645454.5454545454,0.0,,
Nissan,Sunny,Automatic,Diesel,2009,1535000.0,0.0,,
Nissan,Sunny,Automatic,Diesel,2010,1424545.4545454546,0.0,,
Nissan,Sunny,Automatic,Diesel,2011,1314090.9090909092,0.0,,
Nissan,Sunny,Automatic,Diesel,2012,1203636.3636363635,0.0,,
Nissan,Sunny,Automatic,Diesel,2013,1093181.8181818181,0.0,,
Nissan,Sunny,Automatic,Diesel,2014,982727.2727272727,0.0,,
Nissan,Sunny,Automatic,Diesel,2015,872272.7272727273,0.0,,
Nissan,Sunny,Automatic,Diesel,2016,761818.1818181819,0.0,,
Nissan,Sunny,Automatic,Diesel,2017,651363.6363636362,0.0,,
Nissan,Sunny,Automatic,Diesel,2018,540909.0909090908,0.0,,
Nissan,Sunny,Automatic,Diesel,2019,430454.5454545454,0.0,,
Nissan,Sunny,Automatic,Diesel,2020,320000.0,1.0,1997.0,2020.0
Nissan,Sunny,Automatic,Petrol,1996,2590000.0,1.0,1996.0,2003.0
Nissan,Sunny,Automatic,Petrol,1997,2904166.6666666665,0.0,,
Nissan,Sunny,Automatic,Petrol,1998,3218333.3333333335,0.0,,
Nissan,Sunny,Automatic,Petrol,1999,3532500.0,0.0,,
Nissan,Sunny,Automatic,Petrol,2000,3846666.666666667,0.0,,
Nissan,Sunny,Automatic,Petrol,2001,4160833.3333333335,0.0,,
Nissan,Sunny,Automatic,Petrol,2002,4475000.0,1.0,1996.0,2003.0
Nissan,Sunny,Automatic,Petrol,2003,4375000.0,1.0,1996.0,2003.0
Nissan,Sunny,Manual,Diesel,1995,2295500.0,1.0,1995.0,1999.0
Nissan,Sunny,Manual,Diesel,1996,2191500.0,0.0,,
Nissan,Sunny,Manual,Diesel,1997,2087500.0,2.0,1995.0,1999.0
Nissan,Sunny,Manual,Diesel,1998,1100000.0,1.0,1995.0,1999.0
Nissan,Sunny,Manual,Diesel,1999,2800000.0,1.0,1995.0,1999.0
Nissan,Sunny,Manual,Petrol,1995,2565000.0,2.0,1995.0,2002.0
Nissan,Sunny,Manual,Petrol,1996,1375000.0,1.0,1995.0,2002.0
Nissan,Sunny,Manual,Petrol,1997,2837500.0,2.0,1995.0,2002.0
Nissan,Sunny,Manual,Petrol,1998,2768750.0,0.0,,
Nissan,Sunny,Manual,Petrol,1999,2700000.0,1.0,1995.0,2002.0
Nissan,Sunny,Manual,Petrol,2000,2095000.0,2.0,1995.0,2002.0
Nissan,Sunny,Manual,Petrol,2001,3078750.0,0.0,,
Nissan,Sunny,Manual,Petrol,2002,4062500.0,2.0,1995.0,2002.0
Nissan,X-Trail,Automatic,Diesel,2013,12950000.0,1.0,2013.0,2014.0
Nissan,X-Trail,Automatic,Diesel,2014,9600000.0,1.0,2013.0,2014.0
Nissan,X-Trail,Automatic,Hybrid,2015,12950000.0,3.0,2015.0,2016.0
Nissan,X-Trail,Automatic,Hybrid,2016,12300000.0,8.0,2015.0,2016.0
Nissan,X-Trail,Automatic,Petrol,2003,6500000.0,2.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2004,6793750.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2005,7087500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2006,7381250.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2007,7675000.0,1.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2008,8145833.333333333,0.0,,
Nissan,X-Trail,Automatic,Petrol,2009,8616666.666666666,0.0,,
Nissan,X-Trail,Automatic,Petrol,2010,9087500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2011,9558333.333333334,0.0,,
Nissan,X-Trail,Automatic,Petrol,2012,10029166.666666666,0.0,,
Nissan,X-Trail,Automatic,Petrol,2013,10500000.0,1.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2014,11250000.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2015,12000000.0,7.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2016,12200000.0,3.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2017,18500000.0,1.0,2003.0,2025.0
Nissan,X-Trail,Automatic,Petrol,2018,19937500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2019,21375000.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2020,22812500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2021,24250000.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2022,25687500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2023,27125000.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2024,28562500.0,0.0,,
Nissan,X-Trail,Automatic,Petrol,2025,30000000.0,1.0,2003.0,2025.0
Nissan,X-Trail,Manual,Petrol,2001,5700000.0,1.0,2001.0,2006.0
Nissan,X-Trail,Manual,Petrol,2002,6010000.0,0.0,,
Nissan,X-Trail,Manual,Petrol,2003,6320000.0,0.0,,
Nissan,X-Trail,Manual,Petrol,2004,6630000.0,0.0,,
Nissan,X-Trail,Manual,Petrol,2005,6940000.0,0.0,,
Nissan,X-Trail,Manual,Petrol,2006,7250000.0,1.0,2001.0,2006.0
Nissan,X-Trail,Tiptronic,Hybrid,2025,30000000.0,2.0,2025.0,2025.0
Suzuki,Alto,Automatic,Hybrid,2023,7475000.0,5.0,2023.0,2025.0
Suzuki,Alto,Automatic,Hybrid,2024,7850000.0,4.0,2023.0,2025.0
Suzuki,Alto,Automatic,Hybrid,2025,8425000.0,2.0,2023.0,2025.0
Suzuki,Alto,Automatic,Petrol,2004,3500000.0,1.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2005,3587500.0,0.0,,
Suzuki,Alto,Automatic,Petrol,2006,3675000.0,0.0,,
Suzuki,Alto,Automatic,Petrol,2007,3762500.0,0.0,,
Suzuki,Alto,Automatic,Petrol,2008,3850000.0,1.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2009,4107142.8571428573,0.0,,
Suzuki,Alto,Automatic,Petrol,2010,4364285.714285715,0.0,,
Suzuki,Alto,Automatic,Petrol,2011,4621428.571428571,0.0,,
Suzuki,Alto,Automatic,Petrol,2012,4878571.428571428,0.0,,
Suzuki,Alto,Automatic,Petrol,2013,5135714.285714285,0.0,,
Suzuki,Alto,Automatic,Petrol,2014,5392857.142857143,0.0,,
Suzuki,Alto,Automatic,Petrol,2015,5650000.0,1.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2016,5485000.0,3.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2017,5500000.0,1.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2018,5791666.666666667,0.0,,
Suzuki,Alto,Automatic,Petrol,2019,6083333.333333333,0.0,,
Suzuki,Alto,Automatic,Petrol,2020,6375000.0,0.0,,
Suzuki,Alto,Automatic,Petrol,2021,6666666.666666667,0.0,,
Suzuki,Alto,Automatic,Petrol,2022,6958333.333333334,0.0,,
Suzuki,Alto,Automatic,Petrol,2023,7250000.0,10.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2024,7150000.0,5.0,2004.0,2025.0
Suzuki,Alto,Automatic,Petrol,2025,6500000.0,1.0,2004.0,2025.0
Suzuki,Alto,Manual,Petrol,1998,2175000.0,1.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,1999,2087500.0,0.0,,
Suzuki,Alto,Manual,Petrol,2000,2000000.0,1.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2001,2150000.0,0.0,,
Suzuki,Alto,Manual,Petrol,2002,2300000.0,0.0,,
Suzuki,Alto,Manual,Petrol,2003,2450000.0,0.0,,
Suzuki,Alto,Manual,Petrol,2004,2600000.0,0.0,,
Suzuki,Alto,Manual,Petrol,2005,2750000.0,1.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2006,2600000.0,1.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2007,2622500.0,2.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2008,2705833.3333333335,0.0,,
Suzuki,Alto,Manual,Petrol,2009,2789166.6666666665,0.0,,
Suzuki,Alto,Manual,Petrol,2010,2872500.0,6.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2011,2876500.0,6.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2012,2990000.0,2.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2013,3205000.0,0.0,,
Suzuki,Alto,Manual,Petrol,2014,3420000.0,2.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2015,3650000.0,13.0,1998.0,2016.0
Suzuki,Alto,Manual,Petrol,2016,3675000.0,3.0,1998.0,2016.0
Suzuki,Baleno,Automatic,Petrol,2016,8000000.0,5.0,2016.0,2020.0
Suzuki,Baleno,Automatic,Petrol,2017,7250000.0,1.0,2016.0,2020.0
Suzuki,Baleno,Automatic,Petrol,2018,8225000.0,0.0,,
Suzuki,Baleno,Automatic,Petrol,2019,9200000.0,1.0,2016.0,2020.0
Suzuki,Baleno,Automatic,Petrol,2020,9175000.0,2.0,2016.0,2020.0
Suzuki,Baleno,Tiptronic,Petrol,2016,7500000.0,1.0,2016.0,2019.0
Suzuki,Baleno,Tiptronic,Petrol,2017,7733333.333333333,0.0,,
Suzuki,Baleno,Tiptronic,Petrol,2018,7966666.666666667,0.0,,
Suzuki,Baleno,Tiptronic,Petrol,2019,8200000.0,1.0,2016.0,2019.0
Suzuki,Celerio,Automatic,Petrol,2014,4762500.0,2.0,2014.0,2017.0
Suzuki,Celerio,Automatic,Petrol,2015,4875000.0,3.0,2014.0,2017.0
Suzuki,Celerio,Automatic,Petrol,2016,4950000.0,1.0,2014.0,2017.0
Suzuki,Celerio,Automatic,Petrol,2017,5290000.0,1.0,2014.0,2017.0
Suzuki,Celerio,Manual,Petrol,2015,5000000.0,2.0,2015.0,2016.0
Suzuki,Celerio,Manual,Petrol,2016,5050000.0,2.0,2015.0,2016.0
Suzuki,Celerio,Tiptronic,Petrol,2015,5250000.0,1.0,2015.0,2017.0
Suzuki,Celerio,Tiptronic,Petrol,2016,5550000.0,0.0,,
Suzuki,Celerio,Tiptronic,Petrol,2017,5850000.0,1.0,2015.0,2017.0
Suzuki,Hustler,Automatic,Hybrid,2015,6700000.0,1.0,2015.0,2025.0
Suzuki,Hustler,Automatic,Hybrid,2016,6550000.0,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2017,6400000.0,2.0,2015.0,2025.0
Suzuki,Hustler,Automatic,Hybrid,2018,6733333.333333333,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2019,7066666.666666667,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2020,7400000.0,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2021,7733333.333333333,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2022,8066666.666666666,0.0,,
Suzuki,Hustler,Automatic,Hybrid,2023,8400000.0,2.0,2015.0,2025.0
Suzuki,Hustler,Automatic,Hybrid,2024,8790000.0,5.0,2015.0,2025.0
Suzuki,Hustler,Automatic,Hybrid,2025,8690000.0,1.0,2015.0,2025.0
Suzuki,Hustler,Automatic,Petrol,2018,7650000.0,1.0,2018.0,2024.0
Suzuki,Hustler,Automatic,Petrol,2019,7987500.0,0.0,,
Suzuki,Hustler,Automatic,Petrol,2020,8325000.0,0.0,,
Suzuki,Hustler,Automatic,Petrol,2021,8662500.0,0.0,,
Suzuki,Hustler,Automatic,Petrol,2022,9000000.0,0.0,,
Suzuki,Hustler,Automatic,Petrol,2023,9337500.0,0.0,,
Suzuki,Hustler,Automatic,Petrol,2024,9675000.0,2.0,2018.0,2024.0
Suzuki,Maruti,Automatic,Petrol,1996,1150000.0,1.0,1996.0,2002.0
Suzuki,Maruti,Automatic,Petrol,1997,1591666.6666666667,0.0,,
Suzuki,Maruti,Automatic,Petrol,1998,2033333.3333333335,0.0,,
Suzuki,Maruti,Automatic,Petrol,1999,2475000.0,0.0,,
Suzuki,Maruti,Automatic,Petrol,2000,2916666.666666667,0.0,,
Suzuki,Maruti,Automatic,Petrol,2001,3358333.3333333335,0.0,,
Suzuki,Maruti,Automatic,Petrol,2002,3800000.0,1.0,1996.0,2002.0
Suzuki,Maruti,Manual,Petrol,1995,1200000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,1996,1440000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,1997,1390000.0,0.0,,
Suzuki,Maruti,Manual,Petrol,1998,1340000.0,0.0,,
Suzuki,Maruti,Manual,Petrol,1999,1290000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2000,1395000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2001,1700000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2002,1400000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2003,1595000.0,5.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2004,1732500.0,2.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2005,1875000.0,7.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2006,1850000.0,6.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2007,1825000.0,2.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2008,2035000.0,2.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2009,1985000.0,1.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2010,2087500.0,8.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2011,2095000.0,8.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2012,2300000.0,3.0,1995.0,2026.0
Suzuki,Maruti,Manual,Petrol,2013,2178571.4285714286,0.0,,
Suzuki,Maruti,Manual,Petrol,2014,2057142.857142857,0.0,,
Suzuki,Maruti,Manual,Petrol,2015,1935714.2857142857,0.0,,
Suzuki,Maruti,Manual,Petrol,2016,1814285.7142857143,0.0,,
Suzuki,Maruti,Manual,Petrol,2017,1692857.1428571427,0.0,,
Suzuki,Maruti,Manual,Petrol,2018,1571428.5714285714,0.0,,
Suzuki,Maruti,Manual,Petrol,2019,1450000.0,0.0,,
Suzuki,Maruti,Manual,Petrol,2020,1328571.4285714286,0.0,,
Suzuki,Maruti,Manual,Petrol,2021,1207142.857142857,0.0,,
Suzuki,Maruti,Manual,Petrol,2022,1085714.2857142857,0.0,,
Suzuki,Maruti,Manual,Petrol,2023,964285.7142857143,0.0,,
Suzuki,Maruti,Manual,Petrol,2024,842857.1428571427,0.0,,
Suzuki,Maruti,Manual,Petrol,2025,721428.5714285714,0.0,,
Suzuki,Maruti,Manual,Petrol,2026,600000.0,1.0,1995.0,2026.0
Suzuki,Other Model,Automatic,Hybrid,2025,8400000.0,1.0,2025.0,2025.0
Suzuki,Other Model,Automatic,Petrol,1998,2500000.0,1.0,1998.0,2024.0
Suzuki,Other Model,Automatic,Petrol,1999,2700000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2000,2900000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2001,3100000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2002,3300000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2003,3500000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2004,3700000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2005,3900000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2006,4100000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2007,4300000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2008,4500000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2009,4700000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2010,4900000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2011,5100000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2012,5300000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2013,5500000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2014,5700000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2015,5900000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2016,6100000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2017,6300000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2018,6500000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2019,6700000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2020,6900000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2021,7100000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2022,7300000.0,0.0,,
Suzuki,Other Model,Automatic,Petrol,2023,7500000.0,1.0,1998.0,2024.0
Suzuki,Other Model,Automatic,Petrol,2024,8000000.0,1.0,1998.0,2024.0
Suzuki,Other Model,Manual,Petrol,1999,2250000.0,1.0,1999.0,1999.0
Suzuki,Spacia,Automatic,Hybrid,2017,6090000.0,1.0,2017.0,2025.0
Suzuki,Spacia,Automatic,Hybrid,2018,7612500.0,2.0,2017.0,2025.0
Suzuki,Spacia,Automatic,Hybrid,2019,7930000.0,0.0,,
Suzuki,Spacia,Automatic,Hybrid,2020,8247500.0,0.0,,
Suzuki,Spacia,Automatic,Hybrid,2021,8565000.0,0.0,,
Suzuki,Spacia,Automatic,Hybrid,2022,8882500.0,0.0,,
Suzuki,Spacia,Automatic,Hybrid,2023,9200000.0,9.0,2017.0,2025.0
Suzuki,Spacia,Automatic,Hybrid,2024,10550000.0,7.0,2017.0,2025.0
Suzuki,Spacia,Automatic,Hybrid,2025,10850000.0,4.0,2017.0,2025.0
Suzuki,Spacia,Automatic,Petrol,2015,6800000.0,1.0,2015.0,2025.0
Suzuki,Spacia,Automatic,Petrol,2016,6775000.0,0.0,,
Suzuki,Spacia,Automatic,Petrol,2017,6750000.0,4.0,2015.0,2025.0
Suzuki,Spacia,Automatic,Petrol,2018,7478571.428571428,0.0,,
Suzuki,Spacia,Automatic,Petrol,2019,8207142.857142857,0.0,,
Suzuki,Spacia,Automatic,Petrol,2020,8935714.285714285,0.0,,
Suzuki,Spacia,Automatic,Petrol,2021,9664285.714285715,0.0,,
Suzuki,Spacia,Automatic,Petrol,2022,10392857.142857142,0.0,,
Suzuki,Spacia,Automatic,Petrol,2023,11121428.57142857,0.0,,
Suzuki,Spacia,Automatic,Petrol,2024,11850000.0,1.0,2015.0,2025.0
Suzuki,Spacia,Automatic,Petrol,2025,11590000.0,1.0,2015.0,2025.0
Suzuki,Swift,Automatic,Hybrid,2017,8800000.0,1.0,2017.0,2025.0
Suzuki,Swift,Automatic,Hybrid,2018,9175500.0,0.0,,
Suzuki,Swift,Automatic,Hybrid,2019,9551000.0,0.0,,
Suzuki,Swift,Automatic,Hybrid,2020,9926500.0,0.0,,
Suzuki,Swift,Automatic,Hybrid,2021,10302000.0,0.0,,
Suzuki,Swift,Automatic,Hybrid,2022,10677500.0,0.0,,
Suzuki,Swift,Automatic,Hybrid,2023,11053000.0,3.0,2017.0,2025.0
Suzuki,Swift,Automatic,Hybrid,2024,12500000.0,5.0,2017.0,2025.0
Suzuki,Swift,Automatic,Hybrid,2025,13500000.0,1.0,2017.0,2025.0
Suzuki,Swift,Automatic,Petrol,2002,4200000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2003,3985000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2004,4387500.0,2.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2005,4716666.666666667,0.0,,
Suzuki,Swift,Automatic,Petrol,2006,5045833.333333333,0.0,,
Suzuki,Swift,Automatic,Petrol,2007,5375000.0,2.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2008,5590000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2009,5600000.0,3.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2010,5500000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2011,6925000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2012,7229166.666666667,0.0,,
Suzuki,Swift,Automatic,Petrol,2013,7533333.333333333,0.0,,
Suzuki,Swift,Automatic,Petrol,2014,7837500.0,0.0,,
Suzuki,Swift,Automatic,Petrol,2015,8141666.666666667,0.0,,
Suzuki,Swift,Automatic,Petrol,2016,8445833.333333334,0.0,,
Suzuki,Swift,Automatic,Petrol,2017,8750000.0,7.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2018,8500000.0,1.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2019,9725000.0,2.0,2002.0,2024.0
Suzuki,Swift,Automatic,Petrol,2020,10680000.0,0.0,,
Suzuki,Swift,Automatic,Petrol,2021,11635000.0,0.0,,
Suzuki,Swift,Automatic,Petrol,2022,12590000.0,0.0,,
Suzuki,Swift,Automatic,Petrol,2023,13545000.0,0.0,,
Suzuki,Swift,Automatic,Petrol,2024,14500000.0,1.0,2002.0,2024.0
Suzuki,Swift,Manual,Petrol,1999,800000.0,1.0,1999.0,1999.0
Suzuki,Swift,Tiptronic,Petrol,2017,8975000.0,2.0,2017.0,2017.0
Suzuki,Wagon R,Automatic,Hybrid,2016,6700000.0,1.0,2016.0,2025.0
Suzuki,Wagon R,Automatic,Hybrid,2017,7141666.666666667,0.0,,
Suzuki,Wagon R,Automatic,Hybrid,2018,7583333.333333333,0.0,,
Suzuki,Wagon R,Automatic,Hybrid,2019,8025000.0,0.0,,
Suzuki,Wagon R,Automatic,Hybrid,2020,8466666.666666666,0.0,,
Suzuki,Wagon R,Automatic,Hybrid,2021,8908333.333333334,0.0,,
Suzuki,Wagon R,Automatic,Hybrid,2022,9350000.0,1.0,2016.0,2025.0
Suzuki,Wagon R,Automatic,Hybrid,2023,9275000.0,11.0,2016.0,2025.0
Suzuki,Wagon R,Automatic,Hybrid,2024,9350000.0,7.0,2016.0,2025.0
